01a59960c4f9e3125395d17b93e26816655e1e7b7771110c50d544109926a629fc0e34f0a6144398495ce9e3a0047d0165ead8bc84eca967939ab1a4df59975bb067,00059273e4a5b3d35f30574e0140a93d737e11e8028a5e2d5540c0377375b893982865d453c10e506eff8bf4b6c2d7abca1d7afac0f06d9150b8a9f452b3ecbd75d4,017f6d388e993224ef6406ed7f3198ffa612551cc9aaf974f686749e252d980a2b78cc40dfe93e3d060ed8301320339dee19c5794fafbc2e45068d7cb681db6963c5,0187ecbe50356ae6d77fb9ff93d54323f69029dab472f40dbd470fd0379fb607d667a944031126ff5767a147a242f723d59970561f237b49f2cd0f60c65a13f85e15,010f7eab2c47a97987677d2c13c49b7843fdbe5740fc61bf802ed5fbc1fb14d65e0463d8480e387c9fc6e2639a0d0a17100fe369af0be7dc11cdfbd7585f108aaf20,01a59961a993bcd4e5ed5ce514b340b8977db3b917a2fe799b94cc8970bdfac63157320057e31d321dc75a4128886eeaffd2a41db3ddf0f3939a0f6221da7f924ec9,0001
01a42d764bdf264169cf01ed8d15d5a5d0107b068cdaeea3522f344719d96029bdeb12adc27cdb993cace88919e96eec2dc8c6f1b1f2c558a9d65e8144c277f47eb9,0147b02bc426038f988da6c9041a88caaf8b66204c68dd94308027e2af0e30f6be88f22e642a35f5f7d1d5a3a4063d1424c0d71ce3a6c02ae4e01d4fc4b2278cbc15,00dbdff70ab021be5dd01ded82b0ec587fd89b3104eacdbe484de51272421127c6e377a5f452a425ee8fc608dfe750cdaca98fd0b0ad7c774a5a5674e454f492b9a9,0071370e3e7d6c5b24c5c1d6eb6ece3075e0a1fa3a9abbed01f5e31595fd8f9cdf2765f7acd77e0db860bd6bc0ea9fb3ac841d5f7d07562045f2b2a28c15ba1a25e2,007105130ed8176b3e4c9c78fe6ff5fa629a04a4dadd4c7209f6900323fd02d4c6ceeaa34806565eb399def3801be07a52c73737be0959314b57552bdff2fa21f8c1,01a42d7771c438798d6fc912c6fdf805e506b435ce706171fd21aec9fd1820d646226ae460516e1c8dfa127a2d0c4a451e79a3f1f21981e83e361fcbf0708c1cce99,0001
012781da8584f7fbc3c30345c06ec117997964c59c8e9ea5468eb6edcf8ee4796e3e9a2d878abcbfe6a54c1b4e70bf4c7eb3fb37302e7ecf91cc5363250f4172c4e3,0066d7e5e20de1268bee1bf9ba8d495ff16b5d1501a105d346c4a044b7d4ec297c492140a2ab9fe52f33ba3b54cc6f0eeb238fd67adb212be5ad63b2a7c3d7e8586f,008f80905c7a5c8fe01fd068fa2a11657e2d428b9d58ec3f6aa8fa53ba4f2a98ec7ac8495ca961ab64f7a50b0a005835a02cfd748c7a24168042493e604f6005f3e0,00c32a81b03c0e6f29aa122aa60b7767d135bc545de0916f09a5e322eb03c9622ce73e44219cfdf62453e80bc0ef1a937f8de2cfc2efa6d5747558b86b7213876415,0012c10600537ec9a399a3b4b92a3e68f3440ea6ac5448d817edd0071ca04a286bfc3321461407828c88b2901202d51442c25d5bfee4ad44f5ba4455f931936382cf,012781da8f2b85c50c9b095955e0625a68ea57f86517f85a0392bff2f2c0c8bdf28ad6d4ca6db7697ad3b19b4b81e6f883e4d8c7996d1509a42cf552b40f2b5f5ed1,0001
013791e4359a3b687077f380edbd33094a097326dbf5a65d52fac9c7620f5d7c05ec448cd3b49bf272a3a85c253ecd13d4ca8d47d1c929dddf48dfebe15c68b74251,01291d3d51d70bbe741392f11765f2b440ea6dda5d08635706f930eee78259ca601a155a0697f9558caa2aa7f8adae750345c7a113090dc8c670bc8a0ff08729654b,00a13e9a7246d8c54501fb1bbe9decf7bae383bc4d97f8ffcf1361e0ebe780eb8be15c62fe822ea6e96f9ef5deda5aae7112a5d7609eaec066ffd2265b0f53278667,001608e87ac5b85bc1a332e051ed0bd2bef25ef601b2265410c7c155d2965e03055d119377f221db85713815fec012b3b6d935495442b85a3099f706d3ac1766ef1a,00f991e0b8fea0c1628722e5b72b3855087f0b75a9ef92fb801014fc7f9f5169b3a460214dc89a2b074cdebaebcc64e600d95e214ba77857024ff6f2e1e83d19b6e5,013791e498f58b5aba3c4d77cd39f26ef0b875cf2042cc49879f291d4add80798fc253357d09e2210b8d45271e438d0bd55141a91f8bc5273a8a54eb247a7b7ab0a9,0001
01d60add071cdef99d92b173a6763145a1728cb186b4dfd4df2f29c20656a66377cda1a37cdf8c92d1d3358b6e66fd993a425d26315ae7567c3b2bf553ee9a765abd,01ce0f4bdd677985108aff5ea3dacabd5bf2e2c650039e736df4ac8129f15448fc74d0a9a8775ba95c2df58f53df67e22d0513aa91de214f8ff0c31a483e09790655,011621cc3f5be53945f6f573d63da3b071badb247201c92c3986fe9bdf553f37c03fd6135d18797aa8592a37db18bcc1eae94cb0bea6de690f849cfe92fb133171e1,0122bbf95385d33899a09efb5c1c391b2b6a96d9174992cdab96a7359463c0375566e14916d19b1bb335dc85cb94495fbb9343b135e38fb224fc2a948fec0377a191,01219adb1ecaea53fbf6fd19217d09fe877ec0499cb04d05e10108299a768c7b6199b4b9cc180ccb73ef65848624489bb93d1a2cfff974e17e85a042ba68eff6d7a1,01d60adfe389bd174117737b2e3e99e7082880697d2527683e40b153a95d6934b872c3758ab9b284668710485d2fd3987147aae2321352db9fe7d0d1e0eb28f5d1d5,0001
01c153e7e0aca8606998347d80dd79700685b3834ee5702a3a6c2be156c8360765cfe06470a0b4dcae47810147e039095cb1728b360e6b46d1b7f96baea2eb4bbbe5,001ecf537c07947310bdf2bc30fa974867a6d21ef13a7427eef007ab47ca5b8156a8e59c1c3d8aca0fb0fef9401272b69439b89e1fdf30e2154bea7763a2e10f9464,00952996c5bac4e53dcfcbab8652dfebc306363a45595c8fee61eb70e7c051de881c135fdb9e2118256529ac58e393f3d1c26ef7c6fe829116d973a21637d9dcc1ba,00a124c7a9775ec4708cc04b774b40aa00e16e69bc298934fc00d2a36fa7b16322b70c80ccae6280edad65c87be24412902b4a7db748e3e4456aab85de9ccca4bafd,0000debee1bd458ef7686e79ae8eefcdfe2af62517d6a240c55bf2eed74a152a1786914e9e25660852a429778b23fb03df00879033cde04663e82d44d2e059ac7dab,01c153e74cda83f169132335957173b151d0019b6ee66d9067b13d4687e599bcb9eaf712c333879bc9d75f9ab15aa863ebc2f53ae6ece2013ff661d47dfcab35edf3,0001
019b59429c6bf0b4c681c54b3b8afe2f833093010737759b426654b4dada279b9e0ea2d1f75cb29c4af59dd1816e02617ce342e1f88a1e76b41f64b123d9f3363ddd,0122c5e9f0d07c6607c7b9b793a448d9621f8c7d97113792fb39a4016747832a0805b89f9ca0ec11565e82753a4be606b0d8a4faa9b5777353069437398d3abd207d,004ea9e58322ee720c954cf3ce015229fa19b22dcc94640e34ea8ff2bc24d643fe8c86840a89cb20d8e432fe939afece067a726aef25a74fc86eec63fa595f6c2521,016cc44a0288d0ef775bd166d816b34dd96bc06bbbe395b11db43b5cc0a7dea3ea8436dd94bb4a5a3c173139c75229afd51bc3804515c95b55bfcd5882150f2b9f46,0127396dbbed6f102d72039cf687ee937b8e3e210d21041559ee7230c93941899f923d446edd1191a1381e6f3b3e9880c3f6c542b12cdeb057ab961ee43221cc8584,019b5941fdfd57b25ade995ca8a0fa72b6bf6f75d2a6832b8c7729e63c0a837f7226c37c90994b2d96bb34a4afd928179d89443eb1bbbd93e6b9b8a3a9aa71fe89b9,0001
01eaeda38410378b95cfab618dacb2fc327db362fd1ebc5cefec3840af8a0311baafe33eb48e5b753eca51fa680d67b383619a33e79462ea74ae059c51b3dfdecebb,00fa7ca7fed29d40e68a2ff92ce922461e2ad53255e37e8bf8bd98ee42d46c4aaea9278aa90928928c6df114db71241112a56a2fe85af6214489b976c49cc5ed1635,000665dc427649487e96228dd03253e22273ba70548ba77a1e86f37ffa0a41ee0d10e5d097857f940524419dafe09073b4fed670c26d98cb825b51ad97bec0e2bdaf,002c306b97703e86cb7d9c74ebaba874276b4bce299ad321737edbe188c45d6bebc69434f5e4f8389eab606f13023b592b56828c790ce3e0bd595e7a1e9eda28a3a8,0102f3e228840ae0b232a89ad5e13ccffc01be39b57a29bafae6040fbfde21547bfd851985fc0e4cf00c9169b39f5e6c4c683065239b4c620901d2be1ec7cad6c901,01eaeda3af7fd985cd145dd0a44d1f6c6da815b7107358c6af1838ca359660089f80224865543b9ba74e212df6f4e12d2c36ff841d87b5d6876889adaf008c569f03,0001
01702d7feaa1f5261a1f2db9ba59a0b56cdf3100a98f9b1d5d7883fbcfaf8ff97e1a592b5bd6e0efa51a63b459b8d4a5066787c682a7df00e41b291e46ce9abb3057,0098d12523cf0429721905236908671d54e113c75c9a7f247d6b1d256ad2ed7faaee88ad79277022a295799a99ba7e6c4146e39629309fb54645d6dccea835733730,0129694a1983adca67af3dd5258b545cfa44b77be83c674e1f541fe3ae3d902b465cf69ab09a0d6e2850a0097e503325070548cfb6fbe8d2ddd88e9b27aa7634b8f6,01098fa0a2e62e69a640362175b57673559247d3952a1a965f7a87affdc4183ff6f94d9c391813d3fc5f1a2aadb4325f482be5c8055d7d067e1552aa5ea11a6b3671,00e723f098c93e70ed33e01b317098f479c3e229791e3182c3872c04ce2122f6c2faa7ca0bd055931253d60bc2d2a7f23c80784f7751bd93885270669823b6ac60f0,01702d7e1335f97e5cf05116c7cdcac4804c768c2dd54eea0f69ef3303ab2ee1c069523ef32cd84c3bffeb7e5a5f66b8976d15c1f761eb2e38d5a6611978ddce02f1,0001
013cbccc9f69d30c77f6c7f03a4d08307d7d936ae74920109b58a301ec351042a8a695f7dd49d4d5b97f3c1133b45c0077bc3d19d42efdafb2b3b274d105a5906491,00fc6eb668ee8aadf050d5d9a73556483b70a81c9f3f66375b430927d1d7014053e4a77d67b70a7246fc56fcb9dc9a82810e2a533b5607ac475e98c027741eb2d9e1,00a3de9523f9c2c62bbc821df1063708e5af4a3286bb273b9b2a264ea7d89c1498018e1920bb3bc7ba3c20741bc2e0c98254b4b5dc652ae937562c4889880a712d57,00a426578ff0884c09424c6f0e19b1166b1b762dbeeae42dd37ec2b58e948645be1f3c314b0367f47a2483e6d538f0439f8e92b5b815881fb5163ec60782f237741c,010ea57d81479600372a424607d9e4776f7d884e4921bc4ccd757fec1ad22d13bf2723d6609060cd4da002b1e1b6210980561872b587703a021af66011cdfada3061,013cbcccde815b2130ed886c57f11df268f0952b3b500fbb9dbbc684aceec68605bbcc67cacff75b2f0342b52f0e98ef95bfc357ba843496e6fa049522187335cac5,0001
