0,69093899504759421435845201223937472555198024421460485452185067856383345149483,1431926752596450375998923 333638933354972937607748827 144624602012241487975891123
1,73780029207882257747196192290376755620390083193102154781807232790973649540303,1463593625612866849014103 341017314767797975820285767 147822956186899551750424303
2,59604329115864862459523669228181400183418063018669087033105717538419652116443,1363118158156358935831963 317606530850431632048847147 137674933973792252519028163
3,78338445379075119995754503930033178229212824161307035099129076542859350306843,1493135489133691911881563 347900568968150215468403947 150806684402502883100037763
4,69317498083722217289550548805181761268778867776990930454246763455974965991963,1433469735061261073156443 333998448269273830045450987 144780443241187368388800643
5,65407037129714047229531003067297435744164058403900125013294215228670614522163,1405990524743007143266243 327595792265120664381034387 142005042999043721469890443
6,58148097732902938959827132843036473709029753570308880187616481387553264662363,1351925435216810639766043 314998626405516879065487787 136544468956897874616370243
7,71880652680645223222233097898630917676885277018197268111935790187276619328463,1450924805752818285369943 338065479740406660491196487 146543405381034646822364143
8,63893956001936887420399032153311702457473272182032322878998759082913337583323,1395064094471186315069083 325049934011786411411096107 140901473541589817821977283
9,75004682510441088870009693734359745954461204058355371434461493427419970763043,1471647151255793811745363 342893786242599958136669347 148636362276835174986281563
10,80372432587523889242858256858760241395122900694354461852605381576662540767943,1505947873004371581330463 350885854410018578449997647 152100735173441529714376663
11,70512528276508159127109718195703021787639433741005781044025065449992530660343,1441660493226838616878063 335906894921853397732588447 145607709815910700304684263
12,73049427260487310497909863218105273002742185286206206558006801005204592660443,1458746543986417873687963 339887944748835364569295147 147333400942628205242484163
13,70172563334609218346147803232965003616045364313031128627977610959825404777503,1439339847409910742736903 335366184446509203057698167 145373324588400985016427103
14,67050830127946216018933081363133658818822595640675252223700992570322344606863,1417671541627180730971543 330317469199133110316369287 143184825704345253828125743
15,69144301310612483600638745296398583012577834913769409562833669206609164459223,1432274849668306441063183 333720039972715400767721407 144659759816498950547381383
16,64850866403107228661220861664608547808812123680324999911076835856541308977183,1401994024464780882441223 326664607700293945608804727 141601396470942869126563423
17,73464394396721646114799170201107599546381361133553865705513366755134831848743,1461503532321055352329663 340530323030805897092811247 147611856764426590585295863
18,72884991614100701770398133803680626602861328287234350464888772501711960645863,1457651166289340674732543 339632721745416377212682287 147222767795223408147986743
19,62997826139256632004156880473550391395645185528146263719220201595565376628143,1388511314169447512390263 323523136201481270386931047 140239642731114198751416463
20,58807005982262839358142298633862299891242858209862366034265069420592440457103,1357012739205811111537303 316183968234953988988191367 137058286659786922265267503
21,67319708797792636747862342647039492345188588976358320985714457659083778117383,1419564002654126917421023 330758412618411571759098127 143375964268066818659523223
22,71711468242012160589376846051935381740072617727938771607659145740360631056003,1449785571335470664508403 337800038121164664830457667 146428342704882537115348603
23,84538110039526652298094870479220898465572339477347317905110003840533948605483,1531528489114821334142923 356846137963753370855300827 154684377400596954748435123
24,79902044552624603382742118451086494153360015024745906056132936115530761103063,1503004217224232157315343 350199982613246092654474687 151803425939647447888849543
25,76618173864719000269321203170409783814053423597440121955070433466932468989443,1482125003711277911758963 345335125864727753439838147 149694625374839069087655163
26,78928713019755069443083140554426930986539451917014913237190337885880967595203,1496876288298089141729203 348772175173454770022904067 151184505118107003314649403
27,70482646699532991687992035046422479102411273608574220342205419279865293228723,1441456817006487204143683 335859438362511518565477907 145587138517655207618511883
28,83551762268543119409782232039467746883990738558457996360239641104597846688763,1525548806739241050219643 355452871970243164701176587 154080429480663346072183843
29,76646714188934247647161799035357276414757804097491542261110732943156971672223,1482309011737859289250183 345377999734921214395292407 149713210185523788214268383
30,71996420277290193828506789501815784763796368259403525344342920581691981270463,1451703318361846897827943 338246873178310327193910487 146622035154546536680622143
31,84686522566482635533654524367148795186056175558626413481598060825499168922063,1532424200055761155296343 357054838612992349184047687 154774844205631876684930543
32,63287137653479333948469753400975114494650299402936947370460307623905673697583,1390633603977931513560823 324017629726858042659671527 140453994001771082869643023
33,59304732653660547818554659390417705787747218012233885011493334779525099296723,1360830452213282032475683 317073495365694713566833907 137443875673541485280043883
34,76168443787846559244605308080296573764702341488304346292363594690194927927483,1479219406592063424020923 344658121735950777796874827 149401160065798405826113123
35,77709419070484006547396663649875441385198669618189271972171799499699247742383,1489128318145477972796023 346966898127896367661473127 150401960132693275252398223
36,77052520051175448448057648045901167409427026338445844479196646644974899172983,1484920435703685345325423 345986461518958685460823327 149976964006072219877867623
37,82894943001457154329452787746362601386791367106328743899797408764260621003083,1521540724305193764305323 354518988763110147083140027 153675613154824570194837523
38,71709962260769052602875856179560843195299955121503983362872168447742436194003,1449775422493104991770403 337797673440893463082503667 146427317671803604168810603
39,62413505348052595086406627204633248949648939631927365678105967919287793086263,1384205041318873119572143 322519774627297436860309087 139804709173206185076786343
40,70863233750218951538094158149145471109864427412930969064246017750152129105663,1444046652217096734632743 336462869966583539169428887 145848711873926770197906943
41,76271984315447483867727534219357126022707807520847295424211602870559544114583,1479889368249586277343823 344814222802153602621110527 149468826193208214011726023
42,62274920566216948742961418201881969768585745075619141170676687082959483998363,1383179772244629135630043 322280886932998588601799787 139701156996707542698634243
43,67544558854317075698729824596827171241758516128205163210557703499601376505963,1421142709903204477442443 331126251407446643244088987 143535413700223652221686643
44,79020551825461181796427633848298734813943656293249542309456852387623940198063,1497456634962728507220343 348907395946315742182339687 151243120131235579229254543
45,72250847632327239876664507314875827369505714323258083559907979159995464753903,1453411360706842831880503 338644847044694379828156967 146794547431391126019930703
46,81356071327909560155683142791406958912227733389513119738655995428001890288703,1512066498397815432585703 352311494126690995792468567 152718716338179358691155903
47,72152688627622163067450857626918282725936882290468187545859028825677369840763,1452752867536482253467643 338491418136000365057960587 146728039621184707600231843
48,66821562206758789603618846184732419221864234360947521985060362272824328045883,1416053874512417877342523 329940552761393365420807627 143021441325754205611594723
49,70898915986200440627267870837931418890422502633971959516308824498104918406383,1444288988355591076532023 336519334286852720831961127 145873187823914698729734223
50,80947415311846586489787420107705302141892958301989761551128072349476487358683,1509530516488756665709723 351720610341880303110365227 152462582165364423236681923
51,66962581888558119745859811692247446578865892161915222806885757112408550940683,1417049317444922683327723 330172490964666985215359227 143121981061937191016099923
52,74425587367023351034111970697934979001056245497136118227161156208792181794963,1467849937423959516953443 342009035419782567450151987 148252843679819911212297643
53,62284732020970927903180342229315766254260698403808087915195129969490448443523,1383252408724847409168883 322297811232889446336349507 139708493281209588326057083
54,72918619241322266892704051281663341564366257191631589516345071817265013431423,1457875308518328157250983 339684946884770460639478807 147245406160351143882349183
55,82372137808179108165773508411994086105045277622050703150090472635391900843943,1518335271124337974854463 353772118171970748141089647 153351862383558135460300663
56,77992533591205301368244201011298945046980687974543549363241612670283273394983,1490934546609040330303423 347387749359906396960697327 150584389207513073360645623
57,82236074785218794970440642170551832742771636899608899182934650879521946649083,1517498810538175318259323 353577222855394849154422027 153267379864355707144191523
58,62965707711702334866352184537850665557846564772998205352923566087561880049883,1388275304008884423738523 323468145834070070731075627 140215805704897326797590723
59,74439543367755465220282807819816536959051942078975512235718311613133348362043,1467941680220206564546363 342030411491308129539302347 148262109702240863019182563
60,59004174092454917125919357758694474698085771981777059832212623014689574599903,1358527644694546574834503 316536941213829351936438967 137211292114149204058284703
61,67566901767766479982738432562456513130071552020185064176023982640323987189943,1421299391500454574108463 331162758219605915767271647 143551238541545911984954663
62,73518559751280574061496619846208640724228838194412708482039890201744083130883,1461862633306962538257523 340613993560522271414002627 147648125964003216364009723
63,63855004878810670351838697712435362736083163889582151627279376711964805395203,1394780549868060543929203 324983868119258106735504067 140872835536674114936849403
64,77440669554985880729932403829805090371980335535479449812744308195113246329683,1487409672969404990338723 346566453801871362748922227 150228376969909904024210923
65,62816572916558669899957063236000464130375132891899995630543005945574288049623,1387178390388286295392783 323212564960470706826518207 140105017429216915834670983
66,67682175569919995805483412808655618428262213218909268338950423804851668631643,1422107210592686281236763 331350980068095903528165547 143632828269861314404912963
67,63602219199881996003451654998132994681529247623753071722538825478143665150563,1392937588961542761517843 324554458228039463433657187 140686696485115818913302043
68,74833669918361280900923610249556208563146985373510426640359406296085169604923,1470527835769203045127483 342632985734224309514703307 148523311412689507557875683
69,74645868404665989056464594083315825697522942160861246082979512201511531434703,1469296666705369228239703 342346123342351030179850567 148398963337242292052209903
70,73119437847381241813051668634781959589188029364693551818293813287009883425343,1459212416188567553113063 339996492971936239875343447 147380454035045322864419263
71,59957969781141509501587072026246804697044101845725416409765702814706713393603,1365808699740184137050803 318233427039462903932836867 137946678673758597842131003
72,69530892993130940415729007213848219702697896628232623162148219465005475452603,1434939213848979690191803 334340836826812267814689867 144928860598746948709372003
73,68080816803613662048222606059570711596864085106063942997433508107906251847623,1424893769881747293994783 332000248382447119500784207 143914270758056476693472983
74,62799380423154923934830802836858101434227624070626307553680262212196979504143,1387051824895943975114263 323183075200754946201623047 140092234314490341486540463
75,59426629544924192850934317146916719324545805045238835540080975694548106625623,1361762179308412905616783 317290587778860207008710207 137537980110149703467294983
76,68691492626567297259057670952731885976545588767582583096191838725601572725443,1429141463529580377622963 332989961002392227986150147 144343287816487618139919163
77,75590405030582192182880232242329225844217621279125259780161311143499310647243,1475467991793758097381163 343784042087945636689810747 149022267171169567835497363
78,67853668340843199478783285288595285075189027406458436303245136215361348533383,1423307307033220380605023 331630602538740348680970127 143754038010355258441107223
79,62985945158206390227791899423151501213144458192677585554158571049204251743423,1388424020608175296538983 323502796801704844093582807 140230826081425704950437183
80,72887656272609959047625945314456124907988141436696913755262428193010859351383,1457668929869854182587023 339636860659676024542776127 147224561916855272441289223
81,82051236403537745119117714156459626687729636213514070232293450499973818604663,1516361019377320496933743 353312117514915675785561887 153152462957109370190307943
82,58454316016491177116650505176950990744862166999346720148351832846842455763723,1354294441919673369608683 315550604967283895118822907 136783738633887010330476883
