id,pp,p1,p2,p3,baseBound,k2,k3
0,22199543265290489234711490661442708155984843633161747291923781771885479015801075848543930738722858495658953873870418049553135258331528792658963122221370639035070026827173815711785957487278293551898743925331280968028856293247394755564707012034044391186268912732655854242434833560504447135738289116240331700385496677312325131176716813971092791983648343603645359849825217104970795727151405960420419402342669078482457861457117749667397610238541747222004174614049655833670700415076486055413568930630507844920460564675753397531310643885826945792370544761055974319607186843259011957920734228471884437055640218129260862636747,355692739355557454002097081689607051761994483957450091956839878609287591596474737877458103490537921063126670665607727301894615418914895163773310898204341586979545838132909846471067041421292171448198073483,239381213586290166543411335977105545835822287703363911886953238304050549144427498591529303649132020875484249357954000474175076176929724445219438234491521888037234349063448326675028118876529631384637303453387,260722777947623613783537160878481968941541956740810917404363631020607804640215982864176789858564296139271849597890464112288753102064618155045836888383782383256007099351422917463292141361807161671529187862307,92,673,733
1,22126125472799303670662540047224528679013192860283997190982267535358324141284395775142461736616421507126868539184808904608991745175477667135853231593852980274180576869104569103812454182543995177571726420886634202244765051279436016166959733816384207231063758573916411443926338349585956297239462256787614830353261556857082374488858330301733112943802694038415723114979723900471884352369763111487181096213653328196671497373415625936779175944991355947462534754726301082949520900980818600344612262195452294766741705536309388555700819099831575679648397601330758956635860767943609359781995710965346428209972649865693846099747,355300193489744777148855731465103223204567688799021780831623413007963859914670503491910543292230183445113389154417914365250469360847097913342143950646834397561206795776246112957496545838424147876123753523,239117030218598235021179907276014469216674054561741658499682556954359677722573248850055795635670913458561310900923256367813565879850096895679262878785319549558692173557413634020395175349259451520631286120307,260435041827982921650111251163920662608948115889682965349579961734837509317453479059570428233204724465268114250188331229728594041500922770479791515824129613412364581303988400797844968099564900393198711331627,92,673,733
2,29412792213212253245759939143689398408293900656266679833156923208983036234708232693866793000132818629357902033596878072867192357956809952157299304180855927745909584372675589108573698687622988258698547528151970273843260922177962722029741580951675140552678104080001311223984800606682019384042823639273464648315978130350921130126001280908094239342580686873036738528716881852976167415611678216502297666239996828054342327793999978270701948519906550148971254602400887821874565784230688714097570364091110582310086656203352190092178058024865376341850442295743196123573775437248428814860749643010565536642994914630675615205247,390666110487377818132373566996365640821209716842709063615150248761049156939755122913072799994291677342750517573610258915527121725163220501242833264509366220557326508335635324888329962100549352085787594823,262918292358005271603087410588554076272674139435143199812996117416186082620455197720497994396158298851671098327039704250149752921034847397336426787014803466435080740109882573649846064493669713953735051315207,286358258987247940691029824608336014721946722445705743629905132341849032036840505095282362395815799492236129381456319785081380224544640627410996782885365439668520330610020693143145862219702675078882307004527,92,673,733
