id,pp,p1,p2,p3,baseBound,k2,k3
214,61082256829883498095010667378116453934822935676380458621912249426269803923183,1374292764449036221095223,320210214116625439515186727,138803569209352658330617423,16,233,101
215,80155663357051875203326334121322253163255433417004404929242463366887434785343,1504592777024121937753063,350570117046620411496463447,151963870479436315713059263,16,233,101
216,80052716728882391951741100208632579147942280768710991761523940660448083982103,1503948367944085963012303,350419969730972029381866367,151898785162352682264242503,16,233,101
217,71601097577535611971621707695346714352673037334465643942988019396523601509263,1449041404174490649749143,337626647172656321391550087,146353181821623555624663343,16,233,101
218,76893079871726485789837058155470892023039081683542106985056759591618260713283,1483895509371023002915123,345747653683448359679223427,149873446446473323294427323,16,233,101
219,67864312847963217986466256778615449455432505355859121612557869980144667772823,1423381729993521134229583,331647943088490424275492607,143761554729345634557187783,16,233,101
220,74833669918361280900923610249556208563146985373510426640359406296085169604923,1470527835769203045127483,342632985734224309514703307,148523311412689507557875683,16,233,101
221,61913739384491011760885208221527100883062105537503759714904922038815842801103,1380500537221244992393303,321656625172550083227639367,139430554259345744231723503,16,233,101
222,77394707198194065424425691055243642149333751052579676302595072401619171021963,1487115347071595114126443,346497875867681661591460987,150198650054231106526770643,16,233,101
223,78928713019755069443083140554426930986539451917014913237190337885880967595203,1496876288298089141729203,348772175173454770022904067,151184505118107003314649403,16,233,101
224,58213611826810825443329261039100310242795247369077644372897890093400984674003,1352432972183435947290403,315116882518740575718663667,136595730190527030676330603,16,233,101
225,74050922886195536213456858119516222915326090529834884163707797582476304199883,1465382700563843589588523,341434169231375556374125627,148003652756948202548440723,16,233,101
226,68105750651317273675310502604180591955397578184600323976870152821519400700583,1425067699188836154357823,332040773910998823965372527,143931837618072451590140023,16,233,101
227,58859685583084993743537274676731952232256411452550106650409002830420447019903,1357417824465832958414503,316278353100539079310578967,137099200271049128799864703,16,233,101
228,83551762268543119409782232039467746883990738558457996360239641104597846688763,1525548806739241050219643,355452871970243164701176587,154080429480663346072183843,16,233,101
229,80378502431202357788041066753093281290025394330003989294526799138287428509863,1505985782512154531668543,350894687325332005878770287,152104564033727607698522743,16,233,101
230,69679849891403349569200767125393370623567128156653639329698946863001822010523,1435963179030345201201883,334579420714070431880038507,145032281082064865321390083,16,233,101
231,76618173864719000269321203170409783814053423597440121955070433466932468989443,1482125003711277911758963,345335125864727753439838147,149694625374839069087655163,16,233,101
232,73049427260487310497909863218105273002742185286206206558006801005204592660443,1458746543986417873687963,339887944748835364569295147,147333400942628205242484163,16,233,101
233,74409474705587690620110025123688385778867738994707710778199473709701603764043,1467744003085680218344363,341984352718963490874236347,148242144311653702052780563,16,233,101
234,77369350631563098180275553210222222765069641953936311223650091954516168856203,1486952923138639939268203,346460031091303105849491067,150182245237002633866088403,16,233,101
235,83794188986476578020337995818838132703361535986983872024298032611143633675523,1527022849747239961536883,355796323991106911038093507,154229307824471236115225083,16,233,101
236,60683679956855691103130154239284337223708943401623831875000567894841879644243,1371297038656390183584163,319512210006938912775109747,138501000904295408542000363,16,233,101
237,80046183851082901581077027341332770572990763403412600841047149317296101867883,1503907455827734344720523,350410437207862102319881627,151894653038601168816772723,16,233,101
238,63483450853228810937165763940951126206679036838828714948907920763891593271763,1392070009285251079236643,324352312163463501462137587,140599070937810359002900843,16,233,101
239,60995704402468377680769621779147634209363513840265899699701218355108104114823,1373643341808506135487583,320058898641381929568606607,138737977522659119684245783,16,233,101
240,61082256829883498095010667378116453934822935676380458621912249426269803923183,1374292764449036221095223,320210214116625439515186727,138803569209352658330617423,16,233,101
241,83794188986476578020337995818838132703361535986983872024298032611143633675523,1527022849747239961536883,355796323991106911038093507,154229307824471236115225083,16,233,101
242,61790217944260523782261077356272226903837873354252010564226944478006982698063,1379581866922156464720343,321442574992862456279839687,139337768559137802936754543,16,233,101
243,68349117810958602140356922308480007903707219854156510095036870843251366871443,1426763113520352639076963,332435805450242164904932147,144103074465555616546773163,16,233,101
244,83924816954056259026119522783216088706486027366642999960682412774595140994623,1527815937073054483447783,355981113338021694643333207,154309409644378502828225983,16,233,101
245,78268468487938568629892128444329097545829996656330912534268452473865589012963,1492690768769387997335443,347796949123267403379157987,150761767645708187730879643,16,233,101
246,73369889433672409960815422089146680365431358210594373253690042758086165393063,1460876568258543581025343,340384240404240654378904687,147548533394112901683559543,16,233,101
247,84682657373083210371759578127513101349219794826208786868733533725832913425983,1532400885814649216872423,357049406394813267531274327,154772489467279570904114623,16,233,101
248,79920880350393436711069027697219714833220394138661484926993433687691436368703,1503122312071265150505703,350227498712604780067828567,151815353519197780201075903,16,233,101
249,73994012376024991827335194277388835255425226592933675124513246490922115414163,1465007206480205836774243,341346679109887959968398387,147965727854500789514198443,16,233,101
250,58141876767326682877571365197107602293031446044302245580237862208903784978603,1351877221650278903465803,314987392644514984507531867,136539599386678169250046003,16,233,101
251,59478004135527663787881961938602309068102045738891387977710645700605555467183,1362154482806219019951223,317381994493849031648634727,137577602763428121015073423,16,233,101
252,78886344867403616527597214549325602739334598185131738873701433269754279885823,1496608404231931113516583,348709758186039949449363607,151157448827425042465174783,16,233,101
253,78886344867403616527597214549325602739334598185131738873701433269754279885823,1496608404231931113516583,348709758186039949449363607,151157448827425042465174783,16,233,101
254,76618173864719000269321203170409783814053423597440121955070433466932468989443,1482125003711277911758963,345335125864727753439838147,149694625374839069087655163,16,233,101
255,69093899504759421435845201223937472555198024421460485452185067856383345149483,1431926752596450375998923,333638933354972937607748827,144624602012241487975891123,16,233,101
256,74393377054602287627180193648103408304620521159609309146322169394833293981703,1467638152162688558292703,341959689453906434082199567,148231453368431544387562903,16,233,101
257,80155663357051875203326334121322253163255433417004404929242463366887434785343,1504592777024121937753063,350570117046620411496463447,151963870479436315713059263,16,233,101
258,62816572916558669899957063236000464130375132891899995630543005945574288049623,1387178390388286295392783,323212564960470706826518207,140105017429216915834670983,16,233,101
259,75098492054239118631001910709124074273442046674142767003282360036068970944223,1472260433109501347578183,343036680914513813985716407,148698303744059636105396383,16,233,101
260,74425587367023351034111970697934979001056245497136118227161156208792181794963,1467849937423959516953443,342009035419782567450151987,148252843679819911212297643,16,233,101
261,76271984315447483867727534219357126022707807520847295424211602870559544114583,1479889368249586277343823,344814222802153602621110527,149468826193208214011726023,16,233,101
262,72915236091775823381721232396143596199623215008311172021745287329070195340903,1457852761526806497893503,339679693435745914009185967,147243128914207456287243703,16,233,101
263,77286875151630945598460582851953411810834454353219178268302302757376213239783,1486424372932238572538623,346336878893211587401498927,150128861666156095826400823,16,233,101
264,63287137653479333948469753400975114494650299402936947370460307623905673697583,1390633603977931513560823,324017629726858042659671527,140453994001771082869643023,16,233,101
265,63893956001936887420399032153311702457473272182032322878998759082913337583323,1395064094471186315069083,325049934011786411411096107,140901473541589817821977283,16,233,101
266,63046572154990354959178088345892670451881798089280739111634819954961874177383,1388869352684756197361023,323606559175548193985118127,140275804621160375933463223,16,233,101
267,77961897804179025703813060469342457618204336164147084216822827664254532364163,1490739305975057909824243,347342258292188492989048387,150564669903480848892248443,16,233,101
268,68928973416743915193499184499620911660845465116335324190085752731808845593703,1430786515740037496280703,333373258167428736633403567,144509438089743787124350903,16,233,101
269,71711468242012160589376846051935381740072617727938771607659145740360631056003,1449785571335470664508403,337800038121164664830457667,146428342704882537115348603,16,233,101
270,80378502431202357788041066753093281290025394330003989294526799138287428509863,1505985782512154531668543,350894687325332005878770287,152104564033727607698522743,16,233,101
271,66473729541523366211731187047724656213484316435950668585405228256010603874183,1413592558653869577744223,329367066166351611614403727,142772848424040827352166423,16,233,101
272,59304732653660547818554659390417705787747218012233885011493334779525099296723,1360830452213282032475683,317073495365694713566833907,137443875673541485280043883,16,233,101
273,68579663564900498421953554767962846102637182803517914964273982766691347391683,1428365499629370518476723,332809161413643330805076227,144264915462566422366148923,16,233,101
274,65049568635374452311306270788915000441464957307125666233759610886161179242923,1403424461814659607889483,326997899602815688638249307,141745870643280620396837683,16,233,101
275,73111914894010181818937473326810279374219524792576458081670329659174666197303,1459162370383195248957103,339984832299284493007004767,147375399408702720144667303,16,233,101
276,82372137808179108165773508411994086105045277622050703150090472635391900843943,1518335271124337974854463,353772118171970748141089647,153351862383558135460300663,16,233,101
277,67676612008796359801317451582565725192234517184661158737006796660868490661463,1422068243182998294636943,331341900661638602650407487,143628892561482827758331143,16,233,101
278,75793596342400860990651558198318607050641081603955954407027424590829053477983,1476788856298505264020423,344091803517551726516758327,149155674486149031666062623,16,233,101
279,67319708797792636747862342647039492345188588976358320985714457659083778117383,1419564002654126917421023,330758412618411571759098127,143375964268066818659523223,16,233,101
280,63046572154990354959178088345892670451881798089280739111634819954961874177383,1388869352684756197361023,323606559175548193985118127,140275804621160375933463223,16,233,101
281,75590405030582192182880232242329225844217621279125259780161311143499310647243,1475467991793758097381163,343784042087945636689810747,149022267171169567835497363,16,233,101
282,83924816954056259026119522783216088706486027366642999960682412774595140994623,1527815937073054483447783,355981113338021694643333207,154309409644378502828225983,16,233,101
283,78886344867403616527597214549325602739334598185131738873701433269754279885823,1496608404231931113516583,348709758186039949449363607,151157448827425042465174783,16,233,101
284,68101133021662568609053110529423222404937376858612320450321049173807641904003,1425035491514104044060403,332033269522786242266073667,143928584642924508450100603,16,233,101
285,63529407588768106577534809057281189250588539516162042925073567605342465806343,1392405842540958431332063,324430561312043314500370447,140632990096636801564538263,16,233,101
286,58213611826810825443329261039100310242795247369077644372897890093400984674003,1352432972183435947290403,315116882518740575718663667,136595730190527030676330603,16,233,101
287,69909604171736745573786091070243745578009133192584093822572461794820966649543,1437539707195333350008863,334946751776512670552064847,145191510426728668350895063,16,233,101
288,77276521910509095973481671116303967897241901041234130997194704574788817031903,1486357996861958910002503,346321413268836426030582967,150122157683057849910252703,16,233,101
289,65752710781288627730002633028140758809836442033388010725182803674359737991803,1408463042568410155012603,328171888918439566117936267,142254767299409425656272803,16,233,101
290,82520509999216149971554142549876061493968653408078103931387023353548397397703,1519246354295381147676703,353984400550823807408671567,153443881783833495915346903,16,233,101
291,76925211539121480569469712877389332825060231440073560357128959564331608229243,1484102174683215840999163,345795806701189290952804747,149894319643004799940915363,16,233,101
292,69009185873317741283642875573159632036673977835197674500049323734671160823963,1431341301371083300724443,333502523219462409068794987,144565471438479413373168643,16,233,101
293,75590405030582192182880232242329225844217621279125259780161311143499310647243,1475467991793758097381163,343784042087945636689810747,149022267171169567835497363,16,233,101
294,67026882617070090666903104505280037121885525398948861058889533287085439459003,1417502745570202310505403,330278139717857138347758667,143167777302590433361045603,16,233,101
295,77709419070484006547396663649875441385198669618189271972171799499699247742383,1489128318145477972796023,346966898127896367661473127,150401960132693275252398223,16,233,101
296,79741354517434037048265019184134908314032367991532828254978876173387188925023,1501995983173177936637383,349965064079350459236510007,151701594300490971600375583,16,233,101
297,59066468768363543402349444731392923954274905505805262009800647364697780382303,1359005572882058687772103,316648298481519674250899767,137259562861087927464982303,16,233,101
298,82749068238283468536576915588171300807089404482173993936659626150360262695643,1520647687459186285572763,354310911177990404538453547,153585416433377814842848963,16,233,101
299,64395230970507044158138627688249865163485359660833514153856347852719153091023,1398702883320939001271383,325897771813778787296232007,141268991215414839128409583,16,233,101
300,63893956001936887420399032153311702457473272182032322878998759082913337583323,1395064094471186315069083,325049934011786411411096107,140901473541589817821977283,16,233,101
301,74425587367023351034111970697934979001056245497136118227161156208792181794963,1467849937423959516953443,342009035419782567450151987,148252843679819911212297643,16,233,101
302,73119437847381241813051668634781959589188029364693551818293813287009883425343,1459212416188567553113063,339996492971936239875343447,147380454035045322864419263,16,233,101
303,84489731090895088947019572920717924672036803987355199581749804565564082548263,1531236282138454448510143,356778053738259886502863087,154654864495983899299524343,16,233,101
304,69679849891403349569200767125393370623567128156653639329698946863001822010523,1435963179030345201201883,334579420714070431880038507,145032281082064865321390083,16,233,101
305,59261545503127708405938247134626955761009852940900348613100627230995696188263,1360500042037775282870143,316996509794801640908743087,137410504245815303569884343,16,233,101
306,62825051519150817978516461928322175667767192172925300947258271965047459168683,1387240798574704439899723,323227106067906134496635227,140111320656045148429871923,16,233,101
307,84912635098858167548567430824248372039755729925675411436225804834833509851803,1533786842650501451152603,357372334337566838118556267,154912471107700646566412803,16,233,101
308,67853668340843199478783285288595285075189027406458436303245136215361348533383,1423307307033220380605023,331630602538740348680970127,143754038010355258441107223,16,233,101
309,80129667162910094385478511810833364854135283663940288202035260918381571745543,1504430102242213986512863,350532213822435858857496847,151947440326463612637799063,16,233,101
310,79666167705698179259654920495681670139457998378288794952701702946312220331803,1501523765623186564672603,349855037390202469568716267,151653900327941843031932803,16,233,101
311,73464394396721646114799170201107599546381361133553865705513366755134831848743,1461503532321055352329663,340530323030805897092811247,147611856764426590585295863,16,233,101
312,71709962260769052602875856179560843195299955121503983362872168447742436194003,1449775422493104991770403,337797673440893463082503667,146427317671803604168810603,16,233,101
313,60609721576644079772262983319043419979634226766695694735049154760860039518323,1370739721668407331134083,319382355148738908154241107,138444711888509140444542283,16,233,101
314,83404691481908968975343732572780093799699494405910372779822338038438130925663,1524653172583237956812743,355244189211894443937368887,153989970430907033638086943,16,233,101
315,78886344867403616527597214549325602739334598185131738873701433269754279885823,1496608404231931113516583,348709758186039949449363607,151157448827425042465174783,16,233,101
316,69150908735193906535889941403810011871824249851446892167281605141586583157103,1432320470909860528837303,333730669721997503219091367,144664367561895913412567503,16,233,101
317,68113955846913560456919127347444449028382998072147475581639506854952032956583,1425124926317484187701823,332054107831973815734524527,143937617558065902957884023,16,233,101
318,76925211539121480569469712877389332825060231440073560357128959564331608229243,1484102174683215840999163,345795806701189290952804747,149894319643004799940915363,16,233,101
319,70397768309414723323286363888341604489968684947293477229702303398105727303403,1440877962091064592181003,335724565167218049978173467,145528674171197523810281203,16,233,101
320,78886344867403616527597214549325602739334598185131738873701433269754279885823,1496608404231931113516583,348709758186039949449363607,151157448827425042465174783,16,233,101
321,79666167705698179259654920495681670139457998378288794952701702946312220331803,1501523765623186564672603,349855037390202469568716267,151653900327941843031932803,16,233,101
322,84473722688490132497449658973510870849257787277594405892009219192882725170043,1531139567446708584538363,356755519215083100197438347,154645096312117567038374563,16,233,101
323,74645868404665989056464594083315825697522942160861246082979512201511531434703,1469296666705369228239703,342346123342351030179850567,148398963337242292052209903,16,233,101
324,82360094916930903638847099379801968897003698616705030854819702336879218259383,1518261273458744460479023,353754876715887459291612127,153344388619333190508381223,16,233,101
325,69530892993130940415729007213848219702697896628232623162148219465005475452603,1434939213848979690191803,334340836826812267814689867,144928860598746948709372003,16,233,101
326,69336297448253014967791958488009613094035133229966054827298210992475358470303,1433599312176311724084103,334028639737080631711595767,144793530529807484132494303,16,233,101
327,62938447414923267619005774786311365390016087897794022426417792084352740006263,1388074929016520716652143,323421458460849326979949087,140195567830668592381866343,16,233,101
328,84563413825291934988508147848974623836857810777872134647140777695342918122623,1531681278599818472719783,356881737913757704143709207,154699809138581665744697983,16,233,101
329,76426961961782464900641520139535834923203380563948902349926609875257949373963,1480891023090907622174443,345047608380181475966644987,149569993332181669839618643,16,233,101
330,65407037129714047229531003067297435744164058403900125013294215228670614522163,1405990524743007143266243,327595792265120664381034387,142005042999043721469890443,16,233,101
331,84489731090895088947019572920717924672036803987355199581749804565564082548263,1531236282138454448510143,356778053738259886502863087,154654864495983899299524343,16,233,101
332,68691492626567297259057670952731885976545588767582583096191838725601572725443,1429141463529580377622963,332989961002392227986150147,144343287816487618139919163,16,233,101
333,77542470240652613345728956399849043709715909228823741420698209612095396283983,1488061152455779482814423,346718248522196619495760327,150294176398033727764256623,16,233,101
334,82749068238283468536576915588171300807089404482173993936659626150360262695643,1520647687459186285572763,354310911177990404538453547,153585416433377814842848963,16,233,101
335,63190672308436601377057950710094887675369158179369871844200196480008119780883,1389926687472868091607523,323852918181178265344552627,140382595434759677252359723,16,233,101
336,67267049932594766112586615731205863352232881721700043224626859811771930619683,1419193768685096920048723,330672148103627582371352227,143338570637194788924920923,16,233,101
337,72588776021317719603808159419266735219948288056912838878387583236280439943243,1455673780377018641685163,339171990827845343512642747,147023051818078882810201363,16,233,101
338,84370741389018999834224143701533912907227701807720907398690296430831641812863,1530517114074068732965543,356610487579258014780971287,154582228521480942029519743,16,233,101
339,62925444265631347869947313597103593211590551143599696099810876578829771805363,1387979329853534060223043,323399183855873436031968787,140185912315206940082527243,16,233,101
340,65364568189160652619945700895518449514933900267278456022547598199761771205383,1405686154557066409133023,327524874011796473327994127,141974301610263707322435223,16,233,101
341,67163258068766772325150790205656025287887992097889258706730578445740766997623,1418463462676607598844783,330501986803649570530834207,143264809730337367483322983,16,233,101
342,79862153273057549219766511417940671870707605033985071750840840158388822875243,1502754049482908929953163,350141693529517780679086747,151778158997773801925269363,16,233,101
343,59478004135527663787881961938602309068102045738891387977710645700605555467183,1362154482806219019951223,317381994493849031648634727,137577602763428121015073423,16,233,101
344,84563413825291934988508147848974623836857810777872134647140777695342918122623,1531681278599818472719783,356881737913757704143709207,154699809138581665744697983,16,233,101
345,74233779147556373852640579381328455876609634940988594150920764459625650259203,1466587880898591430265203,341714976249371803251792067,148125375970757734456785403,16,233,101
346,67584625424263725955243742106800484683299172607102966895152990494882673854503,1421423655596483358259903,331191711753980622474557167,143563789215244819184250103,16,233,101
347,75004682510441088870009693734359745954461204058355371434461493427419970763043,1471647151255793811745363,342893786242599958136669347,148636362276835174986281563,16,233,101
348,83404691481908968975343732572780093799699494405910372779822338038438130925663,1524653172583237956812743,355244189211894443937368887,153989970430907033638086943,16,233,101
349,84686522566482635533654524367148795186056175558626413481598060825499168922063,1532424200055761155296343,357054838612992349184047687,154774844205631876684930543,16,233,101
350,68105750651317273675310502604180591955397578184600323976870152821519400700583,1425067699188836154357823,332040773910998823965372527,143931837618072451590140023,16,233,101
351,78338445379075119995754503930033178229212824161307035099129076542859350306843,1493135489133691911881563,347900568968150215468403947,150806684402502883100037763,16,233,101
352,73518559751280574061496619846208640724228838194412708482039890201744083130883,1461862633306962538257523,340613993560522271414002627,147648125964003216364009723,16,233,101
353,63483450853228810937165763940951126206679036838828714948907920763891593271763,1392070009285251079236643,324352312163463501462137587,140599070937810359002900843,16,233,101
354,82894943001457154329452787746362601386791367106328743899797408764260621003083,1521540724305193764305323,354518988763110147083140027,153675613154824570194837523,16,233,101
355,68306336412040783476303203978197278976031891698400428038812166983669487559663,1426465369313540708978743,332366431050054985192046887,144073002300667611606852943,16,233,101
356,59478004135527663787881961938602309068102045738891387977710645700605555467183,1362154482806219019951223,317381994493849031648634727,137577602763428121015073423,16,233,101
357,72918619241322266892704051281663341564366257191631589516345071817265013431423,1457875308518328157250983,339684946884770460639478807,147245406160351143882349183,16,233,101
358,73780029207882257747196192290376755620390083193102154781807232790973649540303,1463593625612866849014103,341017314767797975820285767,147822956186899551750424303,16,233,101
359,66970990015023399265238453467420007294873563650797250822329785440864907066003,1417108625349318186498403,330186309706391137454127667,143127971160281136836338603,16,233,101
360,58141876767326682877571365197107602293031446044302245580237862208903784978603,1351877221650278903465803,314987392644514984507531867,136539599386678169250046003,16,233,101
361,71968621584115553190256334816760241124641788001802657287792861977439945468663,1451516454209447214869743,338203333830801201064649887,146603161875154168701843943,16,233,101
362,60345588032464778766447891440228205581377578933504022634528641661634654376663,1368745621539859571561743,318917729818787280173885887,138243307775525816727735943,16,233,101
363,73369889433672409960815422089146680365431358210594373253690042758086165393063,1460876568258543581025343,340384240404240654378904687,147548533394112901683559543,16,233,101
364,81366183107046416549574802090164920617814371100922609237824449195732891014403,1512129140922266323270003,352326089834888053321910467,152725043233148898650270203,16,233,101
365,63116154962575506291622706040303813261148676220392109656391104709223634728003,1389380117419957886436403,323725567358850187539681667,140327391859415746530076603,16,233,101
366,78875362758473291881999347566798175886606916029592224925314000108120680450343,1496538951234656271088063,348693575637674911163518447,151150434074700283379894263,16,233,101
367,67853668340843199478783285288595285075189027406458436303245136215361348533383,1423307307033220380605023,331630602538740348680970127,143754038010355258441107223,16,233,101
368,63855004878810670351838697712435362736083163889582151627279376711964805395203,1394780549868060543929203,324983868119258106735504067,140872835536674114936849403,16,233,101
369,75004682510441088870009693734359745954461204058355371434461493427419970763043,1471647151255793811745363,342893786242599958136669347,148636362276835174986281563,16,233,101
370,84473722688490132497449658973510870849257787277594405892009219192882725170043,1531139567446708584538363,356755519215083100197438347,154645096312117567038374563,16,233,101
371,65781071698713598789109406362811614604172717853363853117851541241799111609503,1408665516158651269504903,328219065264965745794642167,142275217132023778219995103,16,233,101
372,75337599279952963648620368459825037900609341003241260878613534496534351156163,1473821295155768665432243,343400361771294099045712387,148855950810732635208656443,16,233,101
373,60995704402468377680769621779147634209363513840265899699701218355108104114823,1373643341808506135487583,320058898641381929568606607,138737977522659119684245783,16,233,101
374,81094786263309356622505519070876066186161099537635908880933037640593020582883,1510446032986385440005523,351933925685827807521286627,152555049331624929440557723,16,233,101
375,71996420277290193828506789501815784763796368259403525344342920581691981270463,1451703318361846897827943,338246873178310327193910487,146622035154546536680622143,16,233,101
376,73111914894010181818937473326810279374219524792576458081670329659174666197303,1459162370383195248957103,339984832299284493007004767,147375399408702720144667303,16,233,101
377,68101133021662568609053110529423222404937376858612320450321049173807641904003,1425035491514104044060403,332033269522786242266073667,143928584642924508450100603,16,233,101
378,73464394396721646114799170201107599546381361133553865705513366755134831848743,1461503532321055352329663,340530323030805897092811247,147611856764426590585295863,16,233,101
379,70397768309414723323286363888341604489968684947293477229702303398105727303403,1440877962091064592181003,335724565167218049978173467,145528674171197523810281203,16,233,101
380,63464122353416528184765545051061794319977285192298383067431720657133845735743,1391928715999502122642663,324319390827883994575740247,140584800315949714386908863,16,233,101
381,73780029207882257747196192290376755620390083193102154781807232790973649540303,1463593625612866849014103,341017314767797975820285767,147822956186899551750424303,16,233,101
382,68906666031665740804878522384452034136337785258483915417824036266226898011943,1430632151288709582486463,333337291250269332719345647,144493847280159667831132663,16,233,101
383,82372137808179108165773508411994086105045277622050703150090472635391900843943,1518335271124337974854463,353772118171970748141089647,153351862383558135460300663,16,233,101
384,65538357716602711806625043283795846570745257479049288584125981166667539607463,1406930852061850252890943,327814888530411108923589487,142100016058246875541985143,16,233,101
385,83551762268543119409782232039467746883990738558457996360239641104597846688763,1525548806739241050219643,355452871970243164701176587,154080429480663346072183843,16,233,101
386,84775278897817406326593223114194279864620141125325755957182224810789394750163,1532959369278777752638243,357179533041955216364710387,154828896297156553016462443,16,233,101
387,59304732653660547818554659390417705787747218012233885011493334779525099296723,1360830452213282032475683,317073495365694713566833907,137443875673541485280043883,16,233,101
388,82894943001457154329452787746362601386791367106328743899797408764260621003083,1521540724305193764305323,354518988763110147083140027,153675613154824570194837523,16,233,101
389,65049568635374452311306270788915000441464957307125666233759610886161179242923,1403424461814659607889483,326997899602815688638249307,141745870643280620396837683,16,233,101
390,59604329115864862459523669228181400183418063018669087033105717538419652116443,1363118158156358935831963,317606530850431632048847147,137674933973792252519028163,16,233,101
391,81580547266559674175228243649690476247299467655678076874015353650563596479023,1513455908525514316283383,352635226686444835694028007,152859046761076945944621583,16,233,101
392,80717419106099979143666136548496741159421923633324678924248188185214067284543,1508099481989269870373863,351387179303499879797109847,152318047680916256907760063,16,233,101
393,73369889433672409960815422089146680365431358210594373253690042758086165393063,1460876568258543581025343,340384240404240654378904687,147548533394112901683559543,16,233,101
394,60806330479873265775930919379446689945676666893424463468558852078443698596023,1372220280368451814766383,319727325325849272840567007,138594248317213633291404583,16,233,101
395,78919818234973541994689814958919403952351627659519544740228397942488094367263,1496820056574967662491143,348759073181967465360436087,151178825714071733911605343,16,233,101
396,82551381758499809381052520358286400958583247105618073221290333778335564862543,1519435785828399361595863,354028538098017051251835847,153463014368668335521182063,16,233,101
397,63893956001936887420399032153311702457473272182032322878998759082913337583323,1395064094471186315069083,325049934011786411411096107,140901473541589817821977283,16,233,101
398,69035494325900767844912420329703233622510541481875671431275926904102057796363,1431523168900904385432043,333544898353910721805665787,144583840058991342928636243,16,233,101
399,83551762268543119409782232039467746883990738558457996360239641104597846688763,1525548806739241050219643,355452871970243164701176587,154080429480663346072183843,16,233,101
400,81054066883064251212917421210488722448923029248499595348602791065415488776823,1510193181862897564425583,351875011374055132511160607,152529511368152654006983783,16,233,101
401,80372432587523889242858256858760241395122900694354461852605381576662540767943,1505947873004371581330463,350885854410018578449997647,152100735173441529714376663,16,233,101
402,68113955846913560456919127347444449028382998072147475581639506854952032956583,1425124926317484187701823,332054107831973815734524527,143937617558065902957884023,16,233,101
403,60995704402468377680769621779147634209363513840265899699701218355108104114823,1373643341808506135487583,320058898641381929568606607,138737977522659119684245783,16,233,101
404,80454937468063832278683615481452478794635008143530062427439395301980147916583,1506462998048796168741823,351005878545369507316844527,152152762802928413042924023,16,233,101
405,66473729541523366211731187047724656213484316435950668585405228256010603874183,1413592558653869577744223,329367066166351611614403727,142772848424040827352166423,16,233,101
406,73111914894010181818937473326810279374219524792576458081670329659174666197303,1459162370383195248957103,339984832299284493007004767,147375399408702720144667303,16,233,101
407,81366183107046416549574802090164920617814371100922609237824449195732891014403,1512129140922266323270003,352326089834888053321910467,152725043233148898650270203,16,233,101
408,76321006133200783101486734712090998899439554108143868281808690606455770632063,1480206353708802425586343,344888080414150965161617687,149500841724589044984220543,16,233,101
409,68928973416743915193499184499620911660845465116335324190085752731808845593703,1430786515740037496280703,333373258167428736633403567,144509438089743787124350903,16,233,101
410,74393377054602287627180193648103408304620521159609309146322169394833293981703,1467638152162688558292703,341959689453906434082199567,148231453368431544387562903,16,233,101
411,62925444265631347869947313597103593211590551143599696099810876578829771805363,1387979329853534060223043,323399183855873436031968787,140185912315206940082527243,16,233,101
412,59957969781141509501587072026246804697044101845725416409765702814706713393603,1365808699740184137050803,318233427039462903932836867,137946678673758597842131003,16,233,101
413,61082256829883498095010667378116453934822935676380458621912249426269803923183,1374292764449036221095223,320210214116625439515186727,138803569209352658330617423,16,233,101
414,72887656272609959047625945314456124907988141436696913755262428193010859351383,1457668929869854182587023,339636860659676024542776127,147224561916855272441289223,16,233,101
415,57936308537068863153695156921258707791620872525434150064985173568023070947963,1350282093840267007400443,314615727864782212724302987,136378491477866967747444643,16,233,101
416,62274920566216948742961418201881969768585745075619141170676687082959483998363,1383179772244629135630043,322280886932998588601799787,139701156996707542698634243,16,233,101
417,75734564250774525665805739203337010292210706054212325860417171310000896636523,1476405356099611893375883,344002447971209571156580507,149116940966060801230964083,16,233,101
418,79920880350393436711069027697219714833220394138661484926993433687691436368703,1503122312071265150505703,350227498712604780067828567,151815353519197780201075903,16,233,101
419,70482646699532991687992035046422479102411273608574220342205419279865293228723,1441456817006487204143683,335859438362511518565477907,145587138517655207618511883,16,233,101
420,83752128519700457456493224862133189393232479120660175023505571333618365916523,1526767310773703128095883,355736783410272828846340507,154203498388144015937684083,16,233,101
421,61790217944260523782261077356272226903837873354252010564226944478006982698063,1379581866922156464720343,321442574992862456279839687,139337768559137802936754543,16,233,101
422,60995704402468377680769621779147634209363513840265899699701218355108104114823,1373643341808506135487583,320058898641381929568606607,138737977522659119684245783,16,233,101
423,71996420277290193828506789501815784763796368259403525344342920581691981270463,1451703318361846897827943,338246873178310327193910487,146622035154546536680622143,16,233,101
424,61790217944260523782261077356272226903837873354252010564226944478006982698063,1379581866922156464720343,321442574992862456279839687,139337768559137802936754543,16,233,101
425,76925211539121480569469712877389332825060231440073560357128959564331608229243,1484102174683215840999163,345795806701189290952804747,149894319643004799940915363,16,233,101
426,73369889433672409960815422089146680365431358210594373253690042758086165393063,1460876568258543581025343,340384240404240654378904687,147548533394112901683559543,16,233,101
427,57928464002500487326229614679109361484380098873711010295617618593589022378203,1350221148680944873346203,314601527642660155489665067,136372336016775432207966403,16,233,101
428,84870512605885146493916522133293043928019578417998784730435875338068779572283,1533533179531431874456123,357313230830823626748276427,154886851132674619320068323,16,233,101
