p,q,g
0x96c5871fc4eb345f5ce4db9d5411befdd421d26b000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000782567ad50eb6dbbfe065f015efe2432450af3ad45,0x96c5871fc4eb345f5ce4db9d5411befdd421d26b,0x961f7bc907fd1f03fc1bc37a09098989d0a6c697797791dd59d031c8b6f3439cf9cadeafbf9c251bb525c64045984e9bce3fe70cd339b9365378adf86d3735e89cff53e76d01edbcff42522d2e26b8147faa0e50bcd5bc231a80ee476b24f5207e55fce53e950924f288e22d9d76d319d68b57507e7fd811c2e9de5c2aaaebd7
