0,29222351951711196925962017648046083960179192670955126532529780148464593212701536195953384433697791116580550828269543,11075541851125434592922041847508413647 1517349233604184539230319733108652669503 1738860070626693231088760570058820942423
1,20135129576669468635630213143256759767868511464592149573786181513085581874552478346194658641657954964646804636193423,9782384668780315568400744982860573607 1340186699622903232870902062651898584023 1535834392998509544238916962309110056143
2,24116268758458654920658241523187122347832528096732374693037321078168591318210655400852286638683091965471635262275043,10388750076537708659383732406571982147 1423258760485666086335571339700361554003 1631033762016420259523245987831801196923
3,32593032277909387557318712473416256644464887895526909209453121764213415868352421848497351658857317203041266282613583,11485983349842924148546322249380228327 1573579718928480608350846148165091280663 1803299385925339091321772593152695847183
4,19876752782150605583000674915260572368126928153598636535945893634733759525817389665968365072067489841191548353606663,9740361428149538993522923847497312687 1334429515656486842112640567107131837983 1529236744219477621983099044057078091703
5,29531252702459292174722257392508199456576914614575433886375219090064548604737393920014364915753487527835460994792223,11114430558848287340209184254327693207 1522676986562215365608658242842893969223 1744965597739181112412841927929447833343
6,23844479400218221963564040517602474509663569693922679535858596057268240427193407658049699074829703964177371163922043,10349575612144552013890230184560631147 1417891858863803625902961535284806467003 1624883371106694666180766138976019089923
7,20065779213272655669335461035132307942421946025302813590039406770673155772591780129246353382057338753029732420179703,9771140766331814537955795942036738367 1338646284987458591699944044059033156143 1534069100314094882459059962899767923463
8,23799805845245636606095909217533390588804194512175056233717126829694058025864420703919917628026904221443981001241363,10343108127949682532852977520501677587 1417005813529106507000857920308729829283 1623867976088100157657917470718763381003
9,32334240136644963720195971800219680412006365347708520086899164436873729561347221315297847096399995260185035135888443,11455502557058274082986143266765739947 1569403850316983549369101627546906372603 1798513901458149031028824492882221171523
10,29777648104824259159342700958405452201774419677952174935345077621907199586251304808660891856577905988488069214181103,11145256244144801259040404476259332167 1526900105447837772488535413247528506743 1749805230330733797669343502772715150063
11,26143620856987365434144831976941600210425094894566496537314397219661232578271394851432983102086247813100724189562223,10672066080290359095322135145982283207 1462073052999779196059132514999572799223 1675514374605586377965575217919218463343
12,24593823351432533833098275467301958937375871881624486845657333970978773287986681598199101633474457762168061688163823,10456875642871276320872345625295790407 1432591963073364855959511350665523285623 1641729475930790382376958263171439093743
13,22508779463451614281825777857173122516134818693727421071929540120321854631298758862288754275051125613321976865978563,10152599212512790739504895861919909987 1390906092114252331312170733083027668083 1593958076364508146102268650321425867803
14,26575724750931549743700395038848829632391841953692867902334797914101915041355210321339540074178344223438304582150843,10730541351538289541681240277515880747 1470084165160745667210329918019675662203 1684694992191511458043954723569993277123
15,26551238065981104006026609178974605126545845256957708008037098043463762179742666027383666284682898554514214203262803,10727244657161006527525642494695706067 1469632518031057894271013021773311731043 1684177411174278024821525871667225852363
16,20623779847035089023878772729013694491856230827075585687475926412345344978689180886093999954676005237230533088761443,9860887743923546925597665881433930947 1350941620917525928806880225756448539603 1548159375795996867318833543385127158523
17,31504755750271487358298973289438864109211244749376408317385266932572311904479336978032360794312893343322490299139923,11356695090199623275137488967349489107 1555867227357348388693835988526880007523 1783001129161340854196585767873869789643
18,25906789536623120941223695453098088412460608597948131386769001023361725777405417118687744666838156010800235851308683,10639742705461267887922788459148840027 1457644750648193700645422018903391083563 1670439604757419058403877788086367884083
19,23487751672481859660799378509956232136845325114005911883225300211518583824825186398985060984829630103505354914473663,10297704114442946407234733135970301687 1410785463678683657791158439627931330983 1616739545967542585935853102347337364703
20,28745223482703519101963386725460798294799592932464911818779045841587612719289288658280937663873564732334942518462543,11014932073397595072750078510774044647 1509045694055470524966760755976044116503 1729344335523422426421762326191525009423
21,25358695888596485580121402289134812784961281833665811190255741648874903679891813344795686974231884340911551899993403,10564174475685572408886594269045956267 1447291903168923420017463414859296008443 1658575392682634868195195300240215133763
22,27867190559365489206551937853526856579402418721792098991130444210478635267517891193151818423806925173980442067148043,10901618734962517681150906134518173147 1493521766689864922317674140428989721003 1711554141389115275940692263119353183923
23,26397841645215522688833438145087786444540953225812172562443046487105104533442806084772345192013792641729720885186423,10706546311931238290355070424108604607 1466796844734579645778644648102878831023 1680927770973204411585746056585050923143
24,19966181263849367374504475794304221756129052789182236180254093976878447233837916591191417766898688523549399766168943,9754947355859583892383861236955733447 1336427787752762993256588989462935482103 1531526734869954671104266214202050151023
25,27696807165280025910731770979117144941015142939671286030235699595855695402757621099890297878235689666261735408954083,10879355358291812916877878669290741827 1490471684085978369612269377692831630163 1708058791251814627949826951078646466683
