p,q,g
105591458680595909749375328065355159318504966658238421191215976843963111644895063648100583288466178709509981273005571332669504596187753835149968104279801067803996830157087754633064433025131674185768529994878831876387239975586154278143160691028545861258502174542323550494081518893713034310638025499721700149863,1264210724023719123280229262900812504018062327513,61163238953357535773269770049040173844664534894748982881565778294658651320521237102857413606810778750839595016661580109588538162898255399689453477928477851405228329395779164245383353548988099325857131764858400819496599834653225868227926778554435154833910939454480131440002180917971248987554827142180552384347
